smiles,c_t,c_t_cea,isp,isp_cea,cstar,cstar_cea,Al,EMs,HTPB,NH4CLO4
Cn1nc([N+](=O)[O-])c(-c2cc([N+](=O)[O-])c(N=[N+]=[N-])c([N+](=O)[O-])c2)c1[N+](=O)[O-],3332.6643,3351.3,263.88574,264.434250764526,1582.2195,1583.1,18.0925767,10.00070781,12.00024705,59.90646844
Cn1nc([N+](=O)[O-])c2c(N)n[n+]([O-])nc21,3281.9177,3288.6,263.87808,263.88379204892965,1580.9463,1581.1,17.74953564,10.00222138,12.00003658,60.2482064
Nc1c([N+](=O)[O-])nn(CCn2nnnc2N)c1[N+](=O)[O-],3280.9016,3289.6,263.87692,264.0774719673802,1580.547,1581.8,17.99547736,10.00181345,12.00020105,60.00250813
O=[N+]([O-])N(CN(c1nonc1-c1ncon1)[N+](=O)[O-])c1nonc1-c1ncon1,3357.106,3372.9,263.8751,264.26095820591235,1582.9087,1581.5,18.33304787,10.0008942,12.00006776,59.66599017
Nc1nnn(Cc2n[nH]c(N[N+](=O)[O-])n2)n1,3276.401,3283.8,263.87466,263.9551478083588,1579.5706,1581.3,17.87408003,10.00203023,12.00120655,60.12268319
CN(CNC(=O)NCN(C)[N+](=O)[O-])[N+](=O)[O-],3246.643,3253.3,263.87317,264.15902140672785,1577.6349,1581.1,18.80382117,10.00183536,12.00071261,59.19363086
COC(=O)CN1/C(=N/[N+](=O)[O-])NC2C1N/C(=N\[N+](=O)[O-])N2CC(=O)OC,3257.8035,3262,263.87262,263.70030581039754,1579.1195,1579.6,18.16260443,10.00000873,12.0000261,59.83736074
N#[N+]C1C(=O)N(Cc2noc(N)n2)[N-]C1[N+](=O)[O-],3279.2932,3301.7,263.86838,264.17940876656473,1582.2399,1582.5,17.89717393,10.00027655,12.0000111,60.10253843
Nc1c(-c2nnn[nH]2)nnc2nc(-c3n[nH]c([N+](=O)[O-])c3[N+](=O)[O-])nn12,3307.8025,3326.8,263.8658,264.2507645259939,1580.5277,1583.1,17.58227739,10.00018696,12.0002355,60.41730015
Nc1nn2c(N)c([N+](=O)[O-])nnc2c1[N+](=O)[O-],3312.6978,3339.8,263.86246,264.15902140672785,1579.2112,1580.7,18.39350663,10.00008003,12.00013533,59.60627802
n1onc2c1Nc1nonc1-c1nonc1-2,3316.7336,3329.5,263.85773,264.0265035677879,1582.2897,1581.3,17.51510605,10.00071759,12.00026285,60.48391351
Nc1nnc2n[n+]([O-])c(N)nn12,3266.252,3284.6,263.85693,264.29153924566765,1581.8356,1583.9,17.5829336,10.00138898,12.00019996,60.41547747
O=[N+]([O-])c1cccc(-c2c([N+](=O)[O-])no[n+]2[O-])c1,3315.5625,3324.5,263.851,264.2099898063201,1582.7533,1581.4,18.09416358,10.00136115,12.00001436,59.90446091
Nc1nc(N)[n+]([O-])nc1[N+](=O)[O-],3319.941,3337.2,263.8509,264.0366972477064,1579.0841,1579.7,18.67317731,10.00575665,12.00041595,59.32065009
Nc1nnnn1CCn1nc([N+](=O)[O-])c([N+](=O)[O-])c1N,3280.511,3289.2,263.8463,264.05708460754335,1580.392,1581.7,18.00329151,10.00107586,12.0002689,59.99536373
O=[N+]([O-])c1nnc(-c2n[nH]cc2[N+](=O)[O-])o1,3362.0889,3379.4,263.8418,263.80224260958204,1579.7162,1578.1,18.58529735,10.0003733,12.00004607,59.41428328
Nc1c([N+](=O)[O-])c(NNc2nn3nnnc3c(N)c2[N+](=O)[O-])nn2nnnc12,3295.167,3317.5,263.83905,264.2507645259939,1582.7609,1583,17.68279164,10.0007333,12.00028671,60.31618835
Nc1nn2c([N+](=O)[O-])nnc2c([N+](=O)[O-])c1N,3320.1584,3340.1,263.83722,264.18960244648315,1579.3452,1580.7,18.41501777,10.00051736,12.00065477,59.58381011
O=[N+]([O-])c1cnc(NNc2ncc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,3325.231,3334.2,263.83612,264.1488277268094,1581.17,1581,18.22678464,10.0007706,12.00005482,59.77238994
Nc1c([N+](=O)[O-])nnc2nc(-c3n[nH]cc3[N+](=O)[O-])nn12,3291.3125,3319.9,263.8199,264.1080530071356,1581.1836,1582.1,17.67166113,10.00014664,12.00031249,60.32787975
O=[N+]([O-])C1=NC[N+]([O-])=C1c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,3311.1165,3326.6,263.81848,264.18960244648315,1582.1991,1581.4,18.14407645,10.00042744,12.00027517,59.85522094
[O-][n+]1nc2nc3nonc3[nH]c-2n1,3320.179,3346.4,263.80286,264.39347604485215,1582.598,1583.7,17.57036232,10.0005713,12.00001828,60.42904811
Nc1c([N+](=O)[O-])cc(-c2c([N+](=O)[O-])n[nH]c2[N+](=O)[O-])cc1[N+](=O)[O-],3329.9167,3348.4,263.8013,263.96534148827726,1580.5479,1579.8,18.33358761,10.00267572,12.00384082,59.65989585
NNc1nn2cnnc2c(N)c1[N+](=O)[O-],3239.6313,3258.3,263.80078,264.2201834862385,1583.019,1584.4,17.35307268,10.00183594,12.00001329,60.64507809
CC(=O)N1/C(=C/[N+](=O)[O-])NC2C1N/C(=C\[N+](=O)[O-])N2C(C)=O,3231.383,3231.6,263.7895,264.15902140672785,1581.6941,1582.9,17.75515338,10.000477,12.00002697,60.24434265
Nc1c([N+](=O)[O-])nnc2c([N+](=O)[O-])cnn12,3323.944,3341.9,263.78925,263.7308868501529,1580.4647,1578.8,18.17694677,10.00151975,12.00033101,59.82120247
[N-]=[N+]=NCC1(Cn2nc([N+](=O)[O-])c(N)c2[N+](=O)[O-])COC1,3257.0476,3259.9,263.78873,264.118246687054,1581.786,1582.8,17.77512885,10.00003008,12.0000076,60.22483347
O=c1[nH]c(C([N+](=O)[O-])[N+](=O)[O-])no1,3418.6626,3457.1,263.78516,263.8328236493374,1576.9303,1576.5,19.98350272,10.00119452,12.00004867,58.0152541
N=C(N/N=C/c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])N/N=C/c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],3320.9617,3335.3,263.77945,264.3119266055046,1581.4049,1582.1,18.17704237,10.00174571,12.00054819,59.82066373
CCOC(=O)CN(C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],3366.128,3402.4,263.77545,264.1080530071356,1576.109,1577.9,19.99820505,10.00116162,12.00046299,58.00017034
O=c1[nH]nc(-c2nc([N+](=O)[O-])n[nH]2)[nH]1,3304.2947,3334,263.77057,263.80224260958204,1579.1154,1579.2,18.16186528,10.00008855,12.00009639,59.83794978
O=[N+]([O-])c1cn(Cc2nnc(Cn3cc([N+](=O)[O-])c([N+](=O)[O-])n3)n2/N=N/n2c(Cn3cc([N+](=O)[O-])c([N+](=O)[O-])n3)nnc2Cn2cc([N+](=O)[O-])c([N+](=O)[O-])n2)nc1[N+](=O)[O-],3332.1936,3352.9,263.76813,264.55657492354743,1582.3588,1583.7,18.14928196,10.00797765,12.00054646,59.84219393
Nc1[n+]([O-])nc(-n2cncn2)n[n+]1[O-],3281.9866,3295.7,263.76575,263.90417940876654,1581.5675,1581.1,17.71291125,10.00028428,12.0002076,60.28659687
CN/C(N)=C(\c1nnn[nH]1)[N+](=O)[O-],3231.9602,3242.6,263.76172,264.0468909276249,1582.1469,1582.8,17.72184465,10.0001819,12.00000197,60.27797148
Nc1[nH]c2c([N+](=O)[O-])cnn2c(=O)c1[N+](=O)[O-],3313.703,3333.8,263.75287,263.8328236493374,1578.9506,1578.9,18.33267138,10.00001315,12.00018728,59.6671282
O=[N+]([O-])/N=c1\[nH]nc(-c2n[nH]cc2[N+](=O)[O-])o1,3355.9973,3368.4,263.7441,263.8328236493374,1581.8712,1578.5,18.56645796,10.00262709,12.0001749,59.43074004
O=[N+]([O-])c1c[nH]nc1-c1noc(-c2n[nH]cc2[N+](=O)[O-])n1,3298.5505,3316.1,263.74106,263.9245667686034,1580.8861,1580.9,17.69415324,10.00012623,12.00003069,60.30568984
CN(CC(=O)NNC(=O)CN(C)[N+](=O)[O-])[N+](=O)[O-],3256.6243,3265.7,263.73715,263.9755351681957,1576.441,1579.6,18.84208624,10.00391139,12.00071391,59.15328846
Nc1c([N+](=O)[O-])c(N)[n+]([O-])c(N)[n+]1[O-],3304.5332,3314.8,263.7365,263.98572884811415,1579.2931,1579.7,18.66906994,10.00262128,12.01264528,59.31566349
O=C(O)CN1/C(=N/[N+](=O)[O-])NC2C1N/C(=N\[N+](=O)[O-])N2CC(=O)O,3302.2295,3319.7,263.73047,264.0774719673802,1578.7579,1580.1,18.69248138,10.0000785,12.00169484,59.30574527
O=[N+]([O-])c1c[nH]nc1-c1nc(C([N+](=O)[O-])[N+](=O)[O-])n[nH]1,3340.4114,3366.7,263.72836,264.0265035677879,1579.9784,1579.7,18.56832933,10.00118969,12.00004238,59.4304386
O=[N+]([O-])c1n[nH]c([N+](=O)[O-])c1-c1cn[nH]c1,3286.8757,3314.8,263.7281,264.1997961264016,1578.9327,1582.4,17.82120327,10.00054629,12.00002317,60.17822726
Nc1noc(-c2c(N)no[n+]2[O-])n1,3299.3357,3309.9,263.7243,263.710499490316,1580.1342,1578.9,18.15541561,10.00344759,12.0001478,59.840989
Nc1n[nH]c(-c2[nH]nc(N)c2[N+](=O)[O-])c1[N+](=O)[O-],3282.738,3282.4,263.72086,263.1600407747197,1581.3676,1576.4,17.90093118,10.004143,12.00241119,60.09251463
Nc1nc([N+](=O)[O-])nn1CCn1nc([N+](=O)[O-])nc1N,3280.1619,3283.8,263.7199,263.7716615698267,1580.1138,1579.9,18.00593755,10.00002037,12.00007163,59.99397045
[N-]=[N+]=NC(=O)NNC(=O)N=[N+]=[N-],3338.0469,3373.6,263.7182,263.9755351681957,1576.9607,1579.3,18.60156734,10.00015911,12.00063797,59.39763559
Nc1nc2c([N+](=O)[O-])cnn2c(N)c1[N+](=O)[O-],3281.2175,3302.7,263.71555,263.914373088685,1579.7075,1580.8,17.86960441,10.00012023,12.00003721,60.13023814
O=C(N/N=C/c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])n1ncc2c([N+](=O)[O-])cc([N+](=O)[O-])cc21,3309.2664,3326,263.71472,264.05708460754335,1580.663,1581,17.95625251,10.00139934,12.00040455,60.0419436
O=c1[nH]nc(C([N+](=O)[O-])[N+](=O)[O-])[nH]1,3370.856,3412.3,263.7134,263.914373088685,1577.0481,1576.7,19.79068101,10.00006961,12.00003263,58.20921674
Nc1c([N+](=O)[O-])nnc2c([N+](=O)[O-])c(O)nn12,3335.5989,3371.9,263.70172,264.0265035677879,1576.4513,1579.6,18.57527037,10.00354121,12.00011071,59.4210777
O=c1[nH]c(-c2nonc2/N=N\c2nonc2-c2noc(=O)[nH]2)no1,3332.7527,3360.8,263.69653,263.8939857288481,1581.1573,1579.8,18.01128291,10.00014563,12.000609,59.98796245
O=c1[nH]nc(-c2nc(N[N+](=O)[O-])n[nH]2)[nH]1,3306.8254,3331.5,263.68817,264.2201834862385,1580.358,1581.3,18.32996587,10.00061805,12.00006402,59.66935207
Nc1nn2nnnc2c([N+](=O)[O-])c1N,3281.7224,3295.4,263.68494,263.88379204892965,1580.2228,1581.1,17.69499662,10.00290833,12.00016233,60.30193272
Nc1nnnn1NC(=O)C(=O)Nn1nnnc1N,3276.76,3290.2,263.68018,263.5881753312946,1577.8884,1578.5,18.0085132,10.00000207,12.00010669,59.99137804
COC(=O)Nn1nnnc1-c1nnnn1NC(=O)OC,3267.035,3284.7,263.67554,263.8226299694189,1579.9635,1580.3,18.00941177,10.0010251,12.00052176,59.98904136
Nc1c([N+](=O)[O-])nn(CCCn2nnnc2N)c1[N+](=O)[O-],3245.3909,3254.2,263.67548,263.80224260958204,1580.234,1581,17.75203519,10.00105135,12.00001422,60.24689925
O=c1nc(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])nc(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[nH]1,3414.9587,3463.8,263.6728,263.7920489296636,1575.6342,1576.4,19.99607351,10.00417793,12.00602089,57.99372767
O=[N+]([O-])Nc1nnc(-c2nc(-c3noc(-c4nnc(N[N+](=O)[O-])o4)n3)no2)o1,3369.905,3389.8,263.66412,263.6799184505606,1580.7152,1577.6,18.50238336,10.00030355,12.00005678,59.49725631
O=c1n(CO[N+](=O)[O-])c2nc3nonc3nc2n1CO[N+](=O)[O-],3358.5583,3380.9,263.65845,263.6493374108053,1577.4309,1576.8,18.87357617,10.00176612,12.00047389,59.12418381
Nc1nn2nnnc2c(N)c1[N+](=O)[O-],3281.8657,3288.3,263.65564,263.50662589194695,1579.1766,1578.8,17.70667598,10.00225637,12.00013232,60.29093532
Nc1nonc1-c1noc(CO)n1,3261.3433,3272.3,263.649,263.9755351681957,1582.7015,1582,17.66364239,10.00006104,12.00001357,60.33628299
[O-][n+]1onc2c3nc[nH]c3c3no[n+]([O-])c3c21,3298.9048,3315.2,263.6468,263.6901121304791,1580.5887,1579.5,17.55739091,10.00080935,12.00017313,60.4416266
Nc1nnc(-c2n[nH]cc2[N+](=O)[O-])n1N,3240.6514,3248.7,263.643,263.7716615698267,1581.514,1581.1,17.48319466,10.00153643,12.00203457,60.51323434
Nc1nc2c([N+](=O)[O-])c([N+](=O)[O-])nn2c(N)c1[N+](=O)[O-],3343.3674,3363.7,263.63977,263.8532110091743,1578.7142,1578.8,18.53602359,10.00099617,12.00007392,59.46290632
O=C(O)C[C@@H](C(=O)O)N(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],3391.03,3431.1,263.63934,263.8124362895005,1578.2086,1576.5,19.9958985,10.00093744,12.00757838,57.99558567
Nc1c(-c2nnn[nH]2)nnc2c([N+](=O)[O-])c([N+](=O)[O-])nn12,3320.3264,3340.2,263.63718,263.7308868501529,1579.7737,1579,17.98203022,10.00004686,12.00007924,60.01784368
Nc1c([N+](=O)[O-])nnc2nc(-c3n[nH]c(-c4nc5nnc([N+](=O)[O-])c(N)n5n4)c3[N+](=O)[O-])nn12,3300.3623,3323.9,263.63666,263.88379204892965,1580.174,1580.8,17.62577315,10.00012223,12.00038255,60.37372207
N#[N+]c1c([N+](=O)[O-])n[n-]c1[N+](=O)[O-],3375.7996,3429,263.63568,263.3639143730887,1577.4514,1575.1,18.9089675,10.00058656,12.00022846,59.09021748
O=[N+]([O-])c1c[nH]nc1-c1nnc(-c2n[nH]cc2[N+](=O)[O-])o1,3296.9077,3313.7,263.63055,263.7716615698267,1580.0598,1580.2,17.65511911,10.00026565,12.00012446,60.34449078
Cc1nn(-c2n[n+]([O-])c(N)[n+]([O-])n2)c(C)c1[N+](=O)[O-],3251.4116,3256.6,263.62396,263.6391437308869,1581.8278,1579.8,17.71869018,10.00026141,12.00016056,60.28088786
Nc1nc2c([N+](=O)[O-])nnn2nc1-c1nnn[nH]1,3286.714,3312.2,263.6236,263.86340468909276,1579.4058,1580.9,17.51827598,10.00157422,12.00048434,60.47966546
Nc1c([N+](=O)[O-])nn(CC2(Cn3nc([N+](=O)[O-])c(N)c3[N+](=O)[O-])COC2)c1[N+](=O)[O-],3287.8115,3297.7,263.6164,263.914373088685,1581.9135,1580.2,18.23505676,10.00011426,12.00012186,59.76470712
Nc1c([N+](=O)[O-])cnc(NNc2ncc([N+](=O)[O-])c(N)c2[N+](=O)[O-])c1[N+](=O)[O-],3309.1306,3319,263.61417,263.88379204892965,1579.3077,1579.3,18.30272802,10.0016493,12.00004766,59.69557503
Nc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,3286.7317,3305.7,263.60608,263.9449541284404,1580.0758,1580.5,18.16936502,10.00021363,12.00003063,59.83039072
[N-]=[N+]=Nc1n[nH]nc1-c1nnn[nH]1,3274.0737,3302.1,263.59802,264.37308868501526,1580.2556,1585,17.1059195,10.00008077,12.00006283,60.8939369
O=c1[nH]c2c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c2[nH]1,3390.0422,3414.9,263.59106,263.52701325178384,1576.2642,1575.3,19.24137147,10.00009602,12.00017965,58.75835287
O=C1NC2C(N[N+](=O)[O-])=NN/C(=N\[N+](=O)[O-])C2NC1=O,3317.2175,3342.5,263.5892,263.9245667686034,1576.388,1579.2,18.61103167,10.00058012,12.00053798,59.38785023
Nc1[nH+]nc2nnc(=O)[n-]n12,3258.0215,3281.7,263.58807,263.710499490316,1579.5468,1580.8,17.40989423,10.00013854,12.00000049,60.58996674
O=[N+]([O-])c1[n-]ncc1-c1n[nH]c[nH+]1,3242.1907,3258.3,263.5775,263.7410805300714,1580.6256,1582.1,17.05438741,10.00087538,12.00013926,60.94459796
O=[N+]([O-])Nc1nc(Cn2nnnc2N[N+](=O)[O-])n[nH]1,3332.0662,3349.4,263.57495,263.8939857288481,1578.9073,1578.2,18.8261557,10.0005334,12.00001972,59.17329118
O=[N+]([O-])c1nnn2c1-c1c([N+](=O)[O-])nnn1CCC2,3260.8582,3278.1,263.56924,263.62895005096834,1578.2548,1579.4,17.70375711,10.00056295,12.00003256,60.29564737
O=c1nc2nnc3nc([N+](=O)[O-])nn3n2[nH]1,3340.387,3368.3,263.5649,263.62895005096834,1578.8016,1577.9,18.13857039,10.00037106,12.00003141,59.86102714
NC(N)=C(c1nnn[nH]1)[N+](=O)[O-],3274.6902,3281.3,263.5606,263.55759429153926,1578.2987,1578,18.23521035,10.00008327,12.00004154,59.76466484
[N-]=[N+]=NCc1nc(-c2noc(CN=[N+]=[N-])n2)no1,3265.6782,3275.5,263.55347,263.7512742099898,1579.1105,1579.6,17.55663361,10.00030856,12.00020337,60.44285446
Nc1nnc2nnc(Nc3nnn[nH]3)nn12,3243.938,3262.6,263.5531,263.70030581039754,1581.1525,1581.7,16.99948345,10.00088816,12.00004032,60.99958807
O=[N+]([O-])c1n[nH]nc1-c1n[nH]c(-c2n[nH]c(N=Nc3nc(-c4nc(-c5c([N+](=O)[O-])n[nH]c5[N+](=O)[O-])n[nH]4)n[nH]3)n2)n1,3296.806,3314.4,263.53036,263.8328236493374,1580.403,1580.8,17.48080847,10.00568463,12.00027582,60.51323108
[N-]=[N+]=NCc1onc(-c2noc(CN=[N+]=[N-])c2CN=[N+]=[N-])c1CN=[N+]=[N-],3228.1116,3234,263.5208,263.8939857288481,1583.9622,1584,16.64910258,10.00017836,12.00001629,61.35070277
Nc1nnnn1NC(=O)NNC(=O)Nn1nnnc1N,3269.5068,3282.7,263.51437,263.7206931702344,1578.0803,1579.4,18.07163876,10.00008145,12.0000415,59.92823828
N#Cc1nn2nnc([N+](=O)[O-])c2nc1N,3272.2625,3301.1,263.5119,263.5881753312946,1579.318,1578.9,17.48024493,10.00017182,12.00003149,60.51955176
O=C(O)CN1/C(=C/[N+](=O)[O-])NC2C1N/C(=C\[N+](=O)[O-])N2CC(=O)O,3265.2727,3268.9,263.51038,263.8226299694189,1578.3137,1579.8,18.23067433,10.00003323,12.00010814,59.7691843
[N-]=[N+]=Nc1nc(-c2nnn[nH]2)n[nH]1,3273.3132,3290.9,263.50635,263.7716615698267,1580.0326,1581.4,17.11333138,10.00024917,12.00035719,60.88606225
Nc1nc2nnnn2nc1-c1noc([N+](=O)[O-])n1,3317.9502,3340.6,263.50488,263.6697247706422,1579.359,1578.9,17.86198535,10.00215617,12.00048388,60.13537461
Nc1c([N+](=O)[O-])c(Nc2nnn[nH]2)nc(Nc2nnn[nH]2)c1[N+](=O)[O-],3293.6804,3312.1,263.50443,263.8430173292559,1577.3287,1580.2,17.87919271,10.00027327,12.00009972,60.12043431
O=[N+]([O-])n1ccc(C2=NOC(c3ccn([N+](=O)[O-])n3)=NO2)c1,3287.3333,3311.2,263.49857,264.0774719673802,1578.6372,1580.5,18.06426524,10.00172222,12.00013509,59.93387745
Nc1nnc(-c2nc([N+](=O)[O-])n[nH]2)o1,3309.1072,3326.4,263.48785,263.42507645259934,1577.7683,1576.6,18.26584399,10.00101924,12.00000752,59.73312925
O=[N+]([O-])c1cnc(Nc2nc3c([N+](=O)[O-])cc([N+](=O)[O-])cn3n2)c([N+](=O)[O-])c1,3312.1414,3327.1,263.48267,263.6901121304791,1581.1293,1579.2,17.84606804,10.01040056,12.00025583,60.14327557
O=C(N[N+](=O)[O-])OCCN(CCOC(=O)N[N+](=O)[O-])[N+](=O)[O-],3339.72,3374.5,263.48227,264.06727828746176,1575.3058,1577.7,19.94035997,10.00026783,12.00001119,58.05936101
Nc1nnc2nnc3nnc(N)n3n12,3222.3372,3243.1,263.47937,263.6901121304791,1580.5223,1582.6,16.73956942,10.00024385,12.00005992,61.26012681
COc1c([N+](=O)[O-])cc(-n2cc([N+](=O)[O-])c([N+](=O)[O-])n2)cc1[N+](=O)[O-],3330.7463,3356.5,263.47165,264.75025484199796,1578.4412,1584.2,18.43218435,10.00005852,12.00008589,59.56767124
O=[N+]([O-])OCc1nc(-c2nonc2[N+](=O)[O-])no1,3402.071,3417,263.4715,263.4862385321101,1578.5314,1575.3,19.2185531,10.00267037,12.0000053,58.77877123
O=[N+]([O-])Nc1c2c[nH]nc2nc[n+]1[O-],3279.84,3288,263.46844,263.52701325178384,1579.2991,1578.7,17.74344787,10.00294735,12.00203205,60.25157272
CC(=O)CN1/C(=C/[N+](=O)[O-])NC2C1N/C(=C\[N+](=O)[O-])N2CC(C)=O,3189.496,3179.3,263.46216,263.8939857288481,1581.4065,1582.3,17.45551016,10.00007884,12.00017841,60.54423258
O=[N+]([O-])c1nc2n(n1)CCn1nc([N+](=O)[O-])nc1-2,3293.8518,3311,263.46057,263.40468909276245,1578.6873,1577.6,17.88253886,10.0002196,12.00021678,60.11702475
O=[N+]([O-])c1cc2n(n1)COCn1nc([N+](=O)[O-])nc1-2,3287.0732,3303.9,263.4593,263.4148827726809,1578.3727,1577.4,17.97939395,10.00069162,12.00017791,60.01973651
O=c1[nH]/c(=N\[N+](=O)[O-])[nH]c2nonc12,3343.0774,3370.1,263.4525,263.52701325178384,1578.2703,1576.5,18.58930461,10.00470448,12.00036096,59.40562995
n1n[nH]c(-c2nnn[nH]2)n1,3272.7727,3287.9,263.44147,263.55759429153926,1578.9437,1579.8,17.31405901,10.00017142,12.00014307,60.6856265
Nc1nnc(/N=N/c2nnc(N)nn2)nn1,3244.319,3256.5,263.43427,263.3741080530071,1578.8383,1579.8,16.98938539,10.00129645,12.00088526,61.0084329
[N-]=[N+]=NC(=O)NC(=O)Nn1ncnn1,3305.591,3326.7,263.43408,263.40468909276245,1575.565,1576.9,18.17235476,10.00034631,12.00029619,59.82700274
Nc1c([N+](=O)[O-])c(N)[n+]([O-])c(=O)n1O,3320.438,3346.4,263.4312,263.4862385321101,1577.4806,1575.6,19.12087572,10.00063669,12.00097713,58.87751046
c1nc(-c2nonc2/N=N\c2nonc2-c2ncon2)no1,3303.9395,3318.9,263.4297,263.70030581039754,1578.4908,1579.2,17.58410095,10.00209137,12.00025692,60.41355076
O=[N+]([O-])c1n[nH]cc1-c1c[nH]nc1[N+](=O)[O-],3286.4934,3293.1,263.42102,263.0682976554536,1578.3053,1575.5,17.87191846,10.00070542,12.0004392,60.12693692
Nc1c([N+](=O)[O-])nnc2nc(-c3nnn[nH]3)nn12,3287.2576,3307.3,263.41714,263.59836901121304,1579.2391,1579.4,17.52272861,10.00287761,12.00017661,60.47421717
Nc1nc2c([N+](=O)[O-])nnn2nc1N,3265.7446,3290.9,263.4099,263.6493374108053,1577.8217,1579.6,17.71009466,10.0000306,12.00008481,60.28978994
O=[N+]([O-])c1cn[nH]c1-c1nc(-c2noc(-c3[nH]ncc3[N+](=O)[O-])n2)no1,3297.241,3313.4,263.4073,263.53720693170237,1580.0233,1578.9,17.56775012,10.00049587,12.00004662,60.43170739
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],3307.1262,3310.8,263.39536,263.6391437308869,1579.3278,1577.3,18.47032971,10.00305303,12.00007065,59.52654661
CCOC(=O)CNC(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],3315.9048,3339.3,263.3942,263.2110091743119,1575.3567,1572.7,19.73881465,10.00023134,12.00059685,58.26035716
[N-]=[N+]=NC(=O)C(=O)N=[N+]=[N-],3349.9197,3415.8,263.38934,264.15902140672785,1576.0167,1580.4,18.47517034,10.00050334,12.00016635,59.52415998
NNC(=O)C(=O)Nn1nnnc1N,3260.176,3267.2,263.38858,263.1600407747197,1576.9341,1575.9,18.21322239,10.00298602,12.00035597,59.78343563
Nc1c([N+](=O)[O-])cc(-n2cc([N+](=O)[O-])cn2)cc1[N+](=O)[O-],3272.3643,3288.4,263.36594,263.62895005096834,1578.3936,1578.4,17.9534637,10.00000636,12.00014051,60.04638943
Cn1nc([N+](=O)[O-])c(-c2cc([N+](=O)[O-])c(N)c([N+](=O)[O-])c2)c1[N+](=O)[O-],3302.7546,3312.2,263.3606,263.5779816513761,1577.9801,1578.1,18.11914487,10.0008033,12.00013341,59.87991841
Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c2c(N)c([N+](=O)[O-])cc([N+](=O)[O-])c12,3297.906,3314.6,263.3408,263.4454638124363,1577.0427,1577,18.15171771,10.00065341,12.00010728,59.8475216
NC1=NC(c2n[nH]cc2[N+](=O)[O-])N(N)N1,3218.5522,3222.5,263.32944,263.7410805300714,1581.538,1581.8,17.41502706,10.00162203,12.0000477,60.58330321
Nc1c[n+]([O-])nc(N)c1[N+](=O)[O-],3268.737,3275,263.32788,263.19062181447504,1577.5742,1576.2,18.1240492,10.00341216,12.00012674,59.87241191
Nc1c([N+](=O)[O-])cc(-n2cncc2[N+](=O)[O-])cc1[N+](=O)[O-],3272.4543,3285.8,263.32556,263.4862385321101,1578.3372,1577.6,17.93500961,10.00026171,12.0002054,60.06452328
O=[N+]([O-])Nc1ncnc2n[nH]cc12,3246.672,3255.2,263.30884,263.5677879714577,1580.9572,1581.1,17.0537257,10.00012112,12.00030053,60.94585265
N#Cc1c(-c2noc(N)n2)no[n+]1[O-],3298.407,3314.7,263.30817,263.30275229357795,1579.6559,1576.8,17.75240103,10.00020669,12.00006792,60.24732437
Nc1nncn1NC(=O)c1nnc(N[N+](=O)[O-])[nH]1,3274.3445,3281.5,263.2964,263.09887869520895,1576.9204,1576,17.9240533,10.0000026,12.000572,60.0753721
Cc1[nH][nH]c(=O)c1[N+](=O)[O-],3252.4912,3262,263.2945,263.7410805300714,1582.3829,1579.7,18.10193785,10.00049721,12.00018455,59.89738039
O=[N+]([O-])c1c[nH]nc1-c1nnc(-c2nnc(-c3n[nH]cc3[N+](=O)[O-])o2)o1,3293.937,3310.2,263.28925,263.38430173292556,1578.8191,1577.8,17.60505735,10.00149357,12.00031312,60.39313596
Nc1c([N+](=O)[O-])cc(-n2cnc([N+](=O)[O-])c2)cc1[N+](=O)[O-],3271.9255,3284.6,263.2884,263.42507645259934,1578.2369,1577.2,17.94330729,10.00018549,12.00004864,60.05645858
O=[N+]([O-])c1c[nH]nc1-c1n[nH]c(-c2n[nH]cc2[N+](=O)[O-])n1,3269.4895,3282.1,263.28754,263.59836901121304,1578.7579,1579.2,17.55921326,10.00041141,12.00017552,60.44019982
Nc1[n+]([O-])nc(-n2cccn2)n[n+]1[O-],3230.4148,3244.6,263.27505,263.43527013251787,1580.4142,1578.3,17.57041858,10.0005612,12.00017678,60.42884344
N/C(=N\N=C\c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])n1ncc2c([N+](=O)[O-])cc([N+](=O)[O-])cc21,3285.2527,3299.7,263.2584,263.4556574923547,1578.9991,1578.6,17.61924975,10.00047358,12.00011207,60.3801646
